timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
5/15/2022,478.79296,499.67056,458.61128,498.27872,68.8,71.8,65.9,71.6,508046.555,508046.555
5/14/2022,471.83376,489.23176,446.78064,479.48888,67.8,70.3,64.2,68.9,556982.007,556982.007
5/13/2022,448.17248,509.41344,439.82144,472.52968,64.4,73.2,63.2,67.9,1132719.666,1132719.666
5/12/2022,464.17864,486.44808,378.58048,448.8684,66.7,69.9,54.4,64.5,2076325.539,2076325.539
5/11/2022,557.43192,576.22176,446.78064,463.48272,80.1,82.8,64.2,66.6,2156656.19,2156656.19
5/10/2022,530.29104,591.532,510.10936,558.12784,76.2,85,73.3,80.2,1335840.743,1335840.743
5/9/2022,652.77296,660.42808,523.33184,530.29104,93.8,94.9,75.2,76.2,1075917.382,1075917.382
5/8/2022,656.25256,666.69136,636.7668,653.46888,94.3,95.8,91.5,93.9,441180.21,441180.21
5/7/2022,672.95464,677.82608,644.42192,656.25256,96.7,97.4,92.6,94.3,298037.215,298037.215
5/6/2022,673.65056,684.78528,646.50968,672.95464,96.8,98.4,92.9,96.7,494007.711,494007.711
5/5/2022,739.76296,743.93848,659.73216,673.65056,106.3,106.9,94.8,96.8,586614.195,586614.195
5/4/2022,691.04856,745.33032,688.9608,739.76296,99.3,107.1,99,106.3,475753.421,475753.421
5/3/2022,700.79144,705.66288,677.82608,691.74448,100.7,101.4,97.4,99.4,307980.668,307980.668
5/2/2022,691.04856,709.14248,684.08936,700.79144,99.3,101.9,98.3,100.7,330388.68,330388.68
5/1/2022,667.38728,695.92,656.94848,691.04856,95.9,100,94.4,99.3,295463.925,295463.925
4/30/2022,698.00776,707.05472,650.6852,666.69136,100.3,101.6,93.5,95.8,343937.913,343937.913
4/29/2022,718.88536,727.2364,684.78528,698.70368,103.3,104.5,98.4,100.4,394065.385,394065.385
4/28/2022,700.09552,736.28336,693.83224,718.88536,100.6,105.8,99.7,103.3,543891.391,543891.391
4/27/2022,686.17712,709.8384,679.91384,699.3996,98.6,102,97.7,100.5,295862.61,295862.61
4/26/2022,727.93232,733.49968,670.17096,686.17712,104.6,105.4,96.3,98.6,370089.57,370089.57
4/25/2022,727.93232,730.02008,684.08936,727.93232,104.6,104.9,98.3,104.6,464513.108,464513.108
4/24/2022,732.10784,736.97928,720.2772,727.93232,105.2,105.9,103.5,104.6,188484.103,188484.103
4/23/2022,733.49968,746.02624,726.54048,731.41192,105.4,107.2,104.4,105.1,151820.201,151820.201
4/22/2022,743.24256,756.46504,728.62824,733.49968,106.8,108.7,104.7,105.4,307003.595,307003.595
4/21/2022,778.73448,796.8284,733.49968,743.24256,111.9,114.5,105.4,106.8,374445.22,374445.22
4/20/2022,791.95696,794.74064,770.38344,778.73448,113.8,114.2,110.7,111.9,317572.869,317572.869
4/19/2022,774.55896,794.74064,769.68752,791.95696,111.3,114.2,110.6,113.8,267982.503,267982.503
4/18/2022,757.16096,775.9508,732.10784,774.55896,108.8,111.5,105.2,111.3,433957.577,433957.577
4/17/2022,795.43656,801.00392,752.98544,757.16096,114.3,115.1,108.2,108.8,275657.857,275657.857
4/16/2022,772.4712,799.61208,766.20792,795.43656,111,114.9,110.1,114.3,256441.818,256441.818
4/15/2022,746.72216,785.69368,744.6344,772.4712,107.3,112.9,107,111,303062.025,303062.025
4/14/2022,769.68752,782.21408,736.97928,746.72216,110.6,112.4,105.9,107.3,323593.487,323593.487
4/13/2022,730.02008,771.07936,723.06088,768.9916,104.9,110.8,103.9,110.5,389766.945,389766.945
4/12/2022,713.318,736.28336,707.75064,729.32416,102.5,105.8,101.7,104.8,298962.751,298962.751
4/11/2022,767.59976,770.38344,708.44656,712.62208,110.3,110.7,101.8,102.4,440456.851,440456.851
4/10/2022,784.30184,796.8284,765.512,767.59976,112.7,114.5,110,110.3,201089.865,201089.865
4/9/2022,770.38344,786.3896,765.512,784.30184,110.7,113,110,112.7,192659.628,192659.628
4/8/2022,793.3488,802.39576,762.72832,770.38344,114,115.3,109.6,110.7,361955.502,361955.502
4/7/2022,776.64672,800.308,766.20792,794.04472,111.6,115,110.1,114.1,302722.598,302722.598
4/6/2022,854.58976,857.37344,775.25488,777.34264,122.8,123.2,111.4,111.7,609814.446,609814.446
4/5/2022,868.50816,885.90616,852.502,853.89384,124.8,127.3,122.5,122.7,266800.707,266800.707
4/4/2022,896.34496,897.04088,843.45504,868.50816,128.8,128.9,121.2,124.8,459946.591,459946.591
4/3/2022,869.20408,901.2164,860.15712,895.64904,124.9,129.5,123.6,128.7,304078.019,304078.019
4/2/2022,868.50816,892.86536,859.4612,868.50816,124.8,128.3,123.5,124.8,446188.67,446188.67
4/1/2022,862.24488,879.64288,828.84072,868.50816,123.9,126.4,119.1,124.8,459214.201,459214.201
3/31/2022,912.35112,924.87768,842.75912,861.54896,131.1,132.9,121.1,123.8,925439.976,925439.976
3/30/2022,904.696,933.22872,875.46736,912.35112,130,134.1,125.8,131.1,469285.075,469285.075
3/29/2022,887.99392,918.6144,883.8184,905.39192,127.6,132,127,130.1,402240.888,402240.888
